area,ID,latitude,longitude,PSR_ID,perimeter
1.022,1569,-81.026,328.509,SP_810260_3285090,4.800
4.709,1571,-80.188,321.081,SP_801880_3210810,10.080
2.650,1567,-77.075,53.614,SP_770750_0536140,8.160
4.997,1568,-81.892,18.403,SP_818920_0184030,11.520
11.232,1339,-74.458,316.245,SP_744580_3162450,16.560
1.123,1340,-78.728,353.797,SP_787280_3537970,5.760
1.541,1337,-73.986,314.906,SP_739860_3149060,6.480
1.598,1338,-75.889,323.282,SP_758890_3232820,6.720
1.598,1335,-71.340,307.442,SP_713400_3074420,6.240
6.350,1336,-72.925,311.533,SP_729250_3115330,12.000
2.059,1333,-78.077,344.868,SP_780770_3448680,7.680
9.634,1334,-78.484,1.648,SP_784840_0016480,15.840
9.547,1347,-74.610,44.416,SP_746100_0444160,14.160
10.800,1348,-72.621,50.787,SP_726210_0507870,16.080
1.051,1345,-71.604,53.389,SP_716040_0533890,4.800
2.174,1346,-77.360,330.461,SP_773600_3304610,8.400
4.018,1343,-74.120,314.413,SP_741200_3144130,10.080
1.440,1344,-75.015,42.653,SP_750150_0426530,6.720
1.080,1341,-76.480,34.311,SP_764800_0343110,5.040
2.779,1342,-71.637,52.755,SP_716370_0527550,8.880
8.453,1323,-76.258,32.018,SP_762580_0320180,14.640
1.339,1324,-78.244,7.977,SP_782440_0079770,6.480
1.166,1321,-76.031,33.088,SP_760310_0330880,6.000
24.250,1322,-78.219,4.876,SP_782190_0048760,27.600
1.238,1319,-77.823,15.497,SP_778230_0154970,5.760
1.858,1320,-77.925,13.776,SP_779250_0137760,6.720
2.347,1317,-75.016,322.121,SP_750160_3221210,7.920
2.866,1318,-78.117,5.574,SP_781170_0055740,8.400
42.696,1331,-78.271,6.551,SP_782710_0065510,36.480
1.109,1332,-78.005,343.583,SP_780050_3435830,5.040
12.629,1329,-78.379,355.231,SP_783790_3552310,19.200
1.512,1330,-75.845,35.387,SP_758450_0353870,5.760
1.858,1327,-74.552,41.617,SP_745520_0416170,6.720
1.008,1328,-78.429,358.867,SP_784290_3588670,5.040
7.934,1325,-78.331,357.278,SP_783310_3572780,18.480
2.606,1326,-74.541,318.514,SP_745410_3185140,7.920
16.560,1371,-79.218,13.375,SP_792180_0133750,18.960
10.253,1372,-74.368,48.218,SP_743680_0482180,15.360
5.242,1369,-74.703,46.815,SP_747030_0468150,12.240
1.901,1370,-78.630,23.344,SP_786300_0233440,15.120
1.296,1367,-79.298,350.270,SP_792980_3502700,6.000
3.298,1368,-74.194,311.583,SP_741940_3115830,8.400
3.182,1365,-79.199,350.514,SP_791990_3505140,12.960
2.477,1366,-79.117,346.835,SP_791170_3468350,7.440
3.096,1379,-79.617,6.974,SP_796170_0069740,7.920
1.584,1380,-79.247,342.375,SP_792470_3423750,6.240
1.152,1377,-79.587,5.958,SP_795870_0059580,5.040
61.070,1378,-79.428,10.239,SP_794280_0102390,41.760
4.248,1375,-78.672,23.889,SP_786720_0238890,13.680
233.021,1376,-78.373,23.595,SP_783730_0235950,81.840
5.083,1373,-73.038,52.276,SP_730380_0522760,10.560
1.786,1374,-77.232,35.571,SP_772320_0355710,7.680
1.714,1355,-77.287,328.753,SP_772870_3287530,9.360
8.323,1356,-78.923,348.177,SP_789230_3481770,14.160
1.152,1353,-79.001,6.967,SP_790010_0069670,6.240
1.195,1354,-78.903,11.016,SP_789030_0110160,5.520
1.930,1351,-78.823,11.174,SP_788230_0111740,10.080
11.592,1352,-73.074,49.874,SP_730740_0498740,17.040
5.155,1349,-78.809,348.395,SP_788090_3483950,10.320
1.526,1350,-78.848,10.844,SP_788480_0108440,6.240
1.642,1363,-78.078,333.470,SP_780780_3334700,6.480
1.541,1364,-77.862,28.704,SP_778620_0287040,6.720
5.386,1361,-77.411,328.699,SP_774110_3286990,12.960
1.022,1362,-79.248,354.274,SP_792480_3542740,5.040
4.997,1359,-77.615,330.754,SP_776150_3307540,10.320
2.074,1360,-75.050,43.931,SP_750500_0439310,6.960
18.518,1357,-78.826,13.752,SP_788260_0137520,19.440
31.522,1358,-78.867,12.423,SP_788670_0124230,30.000
34.560,1403,-79.456,340.299,SP_794560_3402990,27.840
2.059,1404,-79.930,12.373,SP_799300_0123730,7.200
6.710,1401,-76.663,318.019,SP_766630_3180190,14.640
1.109,1402,-80.126,358.451,SP_801260_3584510,5.280
1.267,1399,-76.536,317.906,SP_765360_3179060,5.760
1.397,1400,-77.330,321.719,SP_773300_3217190,5.520
18.979,1397,-79.543,344.403,SP_795430_3444030,26.160
2.117,1398,-79.566,343.762,SP_795660_3437620,7.200
6.206,1411,-78.589,327.596,SP_785890_3275960,18.240
9.778,1412,-74.291,307.535,SP_742910_3075350,18.000
1.469,1409,-77.707,38.325,SP_777070_0383250,6.000
19.325,1410,-74.139,307.688,SP_741390_3076880,23.280
1.368,1407,-78.597,328.340,SP_785970_3283400,6.000
26.179,1408,-79.362,23.860,SP_793620_0238600,24.240
69.451,1405,-79.425,338.752,SP_794250_3387520,54.000
10.757,1406,-79.482,337.715,SP_794820_3377150,22.320
1.238,1387,-79.804,355.065,SP_798040_3550650,5.760
5.242,1388,-72.306,304.928,SP_723060_3049280,13.440
1.397,1385,-79.530,13.243,SP_795300_0132430,5.760
1.037,1386,-79.761,354.395,SP_797610_3543950,4.560
2.808,1383,-79.771,359.676,SP_797710_3596760,8.400
4.738,1384,-79.753,4.886,SP_797530_0048860,10.560
2.074,1381,-79.731,356.345,SP_797310_3563450,6.720
12.744,1382,-75.324,45.731,SP_753240_0457310,16.560
1.253,1395,-75.757,314.760,SP_757570_3147600,7.920
1.152,1396,-76.785,40.652,SP_767850_0406520,5.040
11.606,1393,-77.382,36.867,SP_773820_0368670,16.080
1.483,1394,-77.365,322.693,SP_773650_3226930,5.760
1.872,1391,-79.616,12.184,SP_796160_0121840,6.480
1.224,1392,-79.284,340.863,SP_792840_3408630,8.880
3.254,1389,-78.038,31.943,SP_780380_0319430,12.720
1.483,1390,-74.451,310.530,SP_744510_3105300,5.520
12.139,1435,-78.353,321.262,SP_783530_3212620,19.200
1.958,1436,-76.463,311.868,SP_764630_3118680,6.480
1.800,1433,-78.460,321.903,SP_784600_3219030,8.640
5.371,1434,-78.542,322.553,SP_785420_3225530,11.760
1.958,1431,-78.612,323.243,SP_786120_3232430,8.400
76.838,1432,-80.601,9.902,SP_806010_0099020,84.480
19.742,1429,-74.185,54.376,SP_741850_0543760,21.360
1.454,1430,-80.634,13.019,SP_806340_0130190,5.520
2.736,1443,-78.783,323.057,SP_787830_3230570,7.680
2.002,1444,-81.040,355.193,SP_810400_3551930,7.200
18.029,1441,-80.972,2.294,SP_809720_0022940,21.360
2.174,1442,-80.971,355.036,SP_809710_3550360,7.440
1.051,1439,-80.269,337.704,SP_802690_3377040,4.800
1.166,1440,-80.741,346.042,SP_807410_3460420,4.800
2.002,1437,-80.906,355.366,SP_809060_3553660,7.200
3.946,1438,-74.107,55.569,SP_741070_0555690,10.320
5.112,1419,-79.973,19.745,SP_799730_0197450,15.840
8.942,1420,-78.338,324.060,SP_783380_3240600,26.160
1.282,1417,-79.091,329.904,SP_790910_3299040,5.520
1.843,1418,-79.580,334.767,SP_795800_3347670,7.200
14.126,1415,-80.466,0.527,SP_804660_0005270,18.960
9.662,1416,-78.157,323.358,SP_781570_3233580,33.600
1.008,1413,-78.409,325.443,SP_784090_3254430,5.280
1.195,1414,-80.489,2.976,SP_804890_0029760,5.040
1.382,1427,-80.504,14.686,SP_805040_0146860,6.000
1.642,1428,-80.585,12.490,SP_805850_0124900,6.960
1.138,1425,-80.805,0.869,SP_808050_0008690,5.520
1.786,1426,-80.573,12.079,SP_805730_0120790,7.920
1.210,1423,-78.506,323.434,SP_785060_3234340,7.440
2.722,1424,-80.772,358.244,SP_807720_3582440,11.280
13.421,1421,-80.541,351.354,SP_805410_3513540,18.720
1.210,1422,-80.041,20.682,SP_800410_0206820,5.520
38.088,1211,-75.753,8.251,SP_757530_0082510,30.000
1.051,1212,-74.548,25.024,SP_745480_0250240,4.800
2.059,1209,-70.883,317.211,SP_708830_3172110,6.960
2.880,1210,-73.758,29.975,SP_737580_0299750,7.920
2.390,1207,-75.855,358.434,SP_758550_3584340,7.680
1.498,1208,-74.367,334.556,SP_743670_3345560,6.960
7.546,1205,-75.718,4.496,SP_757180_0044960,22.080
1.368,1206,-70.999,42.216,SP_709990_0422160,5.520
8.942,1219,-74.488,26.126,SP_744880_0261260,18.960
1.915,1220,-73.361,326.516,SP_733610_3265160,6.480
3.053,1217,-74.448,26.483,SP_744480_0264830,8.400
1.066,1218,-72.167,321.037,SP_721670_3210370,5.520
2.218,1215,-75.996,5.080,SP_759960_0050800,7.440
2.074,1216,-74.982,22.077,SP_749820_0220770,6.480
4.666,1213,-75.867,351.260,SP_758670_3512600,10.320
1.512,1214,-70.325,314.882,SP_703250_3148820,6.960
1.382,1195,-70.431,318.185,SP_704310_3181850,6.240
4.003,1196,-75.328,2.859,SP_753280_0028590,10.320
2.160,1193,-75.286,359.185,SP_752860_3591850,7.200
2.477,1194,-74.602,342.046,SP_746020_3420460,8.160
6.912,1191,-75.106,2.249,SP_751060_0022490,12.720
40.349,1192,-74.511,15.740,SP_745110_0157400,38.640
2.030,1190,-73.943,21.388,SP_739430_0213880,10.080
8.035,1203,-75.683,355.224,SP_756830_3552240,14.640
1.238,1204,-75.712,4.974,SP_757120_0049740,7.920
1.224,1201,-75.648,5.331,SP_756480_0053310,6.960
1.987,1202,-72.854,33.757,SP_728540_0337570,7.440
3.744,1199,-73.376,29.095,SP_733760_0290950,9.600
1.656,1200,-74.191,334.690,SP_741910_3346900,6.960
8.698,1197,-73.554,27.285,SP_735540_0272850,13.920
1.210,1198,-72.107,324.265,SP_721070_3242650,5.520
1.642,1243,-73.585,35.931,SP_735850_0359310,6.000
14.832,1244,-70.440,312.776,SP_704400_3127760,20.160
1.253,1241,-76.013,343.153,SP_760130_3431530,5.520
3.931,1242,-72.330,318.854,SP_723300_3188540,9.600
1.757,1239,-75.486,22.425,SP_754860_0224250,8.400
5.314,1240,-69.961,311.924,SP_699610_3119240,12.480
1.426,1237,-76.515,354.518,SP_765150_3545180,6.480
1.901,1238,-76.573,358.577,SP_765730_3585770,6.720
4.162,1251,-75.397,334.664,SP_753970_3346640,9.840
6.581,1252,-75.348,334.195,SP_753480_3341950,12.240
2.462,1249,-75.542,23.708,SP_755420_0237080,14.400
1.469,1250,-75.760,338.076,SP_757600_3380760,10.320
10.800,1247,-75.508,23.218,SP_755080_0232180,31.680
4.176,1248,-75.354,24.993,SP_753540_0249930,11.520
9.691,1245,-74.115,327.071,SP_741150_3270710,20.160
5.328,1246,-76.688,357.522,SP_766880_3575220,11.280
1.699,1227,-74.734,333.543,SP_747340_3335430,10.800
3.542,1228,-75.051,336.069,SP_750510_3360690,8.880
1.253,1225,-75.737,15.344,SP_757370_0153440,5.040
2.405,1226,-74.376,331.194,SP_743760_3311940,8.160
14.472,1223,-72.862,323.611,SP_728620_3236110,18.240
5.875,1224,-75.531,342.508,SP_755310_3425080,11.280
1.786,1221,-75.057,338.094,SP_750570_3380940,6.240
10.829,1222,-74.281,28.268,SP_742810_0282680,18.240
4.594,1235,-75.690,340.279,SP_756900_3402790,11.760
10.627,1236,-70.811,314.226,SP_708110_3142260,17.520
2.059,1233,-75.797,341.869,SP_757970_3418690,6.480
172.886,1234,-75.738,344.185,SP_757380_3441850,126.960
1.670,1231,-76.159,10.421,SP_761590_0104210,8.880
2.117,1232,-74.716,332.255,SP_747160_3322550,7.440
1.181,1229,-75.029,335.639,SP_750290_3356390,5.280
5.832,1230,-75.685,342.173,SP_756850_3421730,11.760
2.491,1275,-75.863,24.750,SP_758630_0247500,8.640
91.786,1276,-76.943,7.513,SP_769430_0075130,43.680
1.541,1273,-75.799,25.256,SP_757990_0252560,7.920
3.859,1274,-74.763,327.355,SP_747630_3273550,10.560
4.277,1271,-75.738,25.696,SP_757380_0256960,10.080
1.613,1272,-75.918,23.981,SP_759180_0239810,6.720
4.507,1269,-73.735,322.344,SP_737350_3223440,12.720
15.624,1270,-75.723,24.727,SP_757230_0247270,29.520
106.646,1283,-76.735,15.194,SP_767350_0151940,63.120
1.310,1284,-74.247,322.999,SP_742470_3229990,5.520
4.493,1281,-76.648,342.490,SP_766480_3424900,13.680
1.195,1282,-77.177,351.354,SP_771770_3513540,5.280
3.600,1279,-77.024,350.019,SP_770240_3500190,8.880
2.506,1280,-77.211,2.180,SP_772110_0021800,7.440
9.130,1277,-75.599,27.042,SP_755990_0270420,20.640
1.944,1278,-74.749,326.785,SP_747490_3267850,7.200
2.434,1259,-75.715,23.676,SP_757150_0236760,9.360
3.269,1260,-75.457,26.213,SP_754570_0262130,12.480
1.915,1257,-74.752,328.991,SP_747520_3289910,6.240
1.094,1258,-75.551,25.241,SP_755510_0252410,6.000
3.053,1255,-73.574,322.933,SP_735740_3229330,8.160
2.117,1256,-75.391,25.908,SP_753910_0259080,7.680
2.563,1253,-75.406,25.460,SP_754060_0254600,16.800
6.494,1254,-70.887,313.411,SP_708870_3134110,15.120
1.411,1267,-75.615,26.058,SP_756150_0260580,6.480
1.238,1268,-75.639,26.254,SP_756390_0262540,5.760
14.342,1265,-76.808,10.650,SP_768080_0106500,29.760
3.715,1266,-77.026,3.453,SP_770260_0034530,9.360
13.896,1263,-72.137,316.438,SP_721370_3164380,17.520
1.382,1264,-76.990,3.947,SP_769900_0039470,8.880
1.915,1261,-75.541,25.576,SP_755410_0255760,8.640
4.334,1262,-74.433,33.295,SP_744330_0332950,9.600
6.840,1307,-77.604,12.115,SP_776040_0121150,18.960
8.078,1308,-77.414,343.582,SP_774140_3435820,13.440
7.992,1305,-77.696,9.834,SP_776960_0098340,15.840
2.160,1306,-72.181,47.441,SP_721810_0474410,6.960
18.619,1303,-77.620,10.602,SP_776200_0106020,25.680
4.579,1304,-77.838,356.485,SP_778380_3564850,13.200
6.235,1301,-75.473,327.449,SP_754730_3274490,11.760
3.326,1302,-77.495,12.380,SP_774950_0123800,10.080
1.498,1315,-73.140,314.488,SP_731400_3144880,5.760
20.909,1316,-72.647,46.968,SP_726470_0469680,23.520
1.411,1313,-74.390,319.509,SP_743900_3195090,6.240
1.094,1314,-75.719,33.990,SP_757190_0339900,4.800
9.086,1311,-77.733,13.413,SP_777330_0134130,14.640
2.275,1312,-71.653,310.212,SP_716530_3102120,7.200
1.354,1309,-77.760,10.694,SP_777600_0106940,5.280
1.094,1310,-74.248,319.411,SP_742480_3194110,5.520
3.902,1291,-76.635,340.081,SP_766350_3400810,9.120
1.397,1292,-74.459,323.672,SP_744590_3236720,6.720
1.051,1289,-74.518,324.154,SP_745180_3241540,5.280
4.738,1290,-77.281,350.845,SP_772810_3508450,10.800
1.584,1287,-74.531,324.376,SP_745310_3243760,6.000
1.757,1288,-75.940,26.584,SP_759400_0265840,6.720
23.213,1285,-77.108,11.100,SP_771080_0111000,23.040
2.448,1286,-76.749,342.036,SP_767490_3420360,8.160
4.118,1299,-77.690,1.935,SP_776900_0019350,9.360
6.840,1300,-74.539,322.476,SP_745390_3224760,12.000
1.843,1297,-74.592,323.239,SP_745920_3232390,6.720
1.656,1298,-77.634,355.483,SP_776340_3554830,6.000
2.246,1295,-74.492,323.406,SP_744920_3234060,7.440
1.498,1296,-74.212,321.734,SP_742120_3217340,6.240
1.094,1293,-76.277,335.707,SP_762770_3357070,5.040
3.341,1294,-77.273,349.917,SP_772730_3499170,9.120
1.001,744,-88.520,273.701,SP_885200_2737010,6.360
4.705,745,-83.091,89.095,SP_830910_0890950,18.240
1.325,742,-83.563,270.946,SP_835630_2709460,6.120
1.058,743,-88.205,86.698,SP_882050_0866980,5.040
1.188,740,-89.807,327.908,SP_898070_3279080,7.680
3.326,741,-83.999,271.173,SP_839990_2711730,13.560
1.843,738,-87.993,84.471,SP_879930_0844710,7.800
5.774,739,-87.397,274.862,SP_873970_2748620,24.360
2.167,753,-88.775,91.397,SP_887750_0913970,6.720
3.517,750,-88.058,89.046,SP_880580_0890460,8.760
1.397,751,-83.419,270.039,SP_834190_2700390,7.200
7.056,748,-89.159,273.989,SP_891590_2739890,13.800
2.221,749,-83.838,270.259,SP_838380_2702590,8.040
3.510,747,-83.619,270.362,SP_836190_2703620,13.440
1.555,729,-88.144,82.777,SP_881440_0827770,9.000
4.734,726,-84.763,86.484,SP_847630_0864840,20.640
2.556,727,-83.961,272.637,SP_839610_2726370,9.240
1.123,724,-85.096,273.600,SP_850960_2736000,6.720
5.299,725,-83.194,87.158,SP_831940_0871580,22.800
2.434,722,-85.779,85.444,SP_857790_0854440,8.520
4.471,723,-83.813,273.008,SP_838130_2730080,13.200
6.710,737,-89.215,73.473,SP_892150_0734730,12.960
1.210,735,-88.843,79.816,SP_888430_0798160,11.280
1.958,732,-87.951,276.080,SP_879510_2760800,6.480
1.598,733,-83.799,271.930,SP_837990_2719300,9.600
1.066,730,-83.945,272.014,SP_839450_2720140,7.920
8.269,731,-89.626,312.042,SP_896260_3120420,16.200
1.505,777,-85.624,266.017,SP_856240_2660170,8.760
2.365,774,-88.628,259.955,SP_886280_2599550,9.840
5.310,775,-88.540,100.465,SP_885400_1004650,10.800
1.724,772,-88.059,97.403,SP_880590_0974030,6.360
2.794,773,-87.479,264.296,SP_874790_2642960,8.040
1.051,770,-88.722,100.066,SP_887220_1000660,5.160
1.231,771,-83.045,92.003,SP_830450_0920030,9.840
1.926,784,-89.570,199.092,SP_895700_1990920,8.040
1.292,785,-84.741,265.184,SP_847410_2651840,8.040
1.156,782,-83.350,267.012,SP_833500_2670120,7.200
2.470,780,-85.895,265.308,SP_858950_2653080,9.240
3.388,781,-82.811,92.659,SP_828110_0926590,9.720
1.336,778,-86.228,265.158,SP_862280_2651580,5.880
1.202,760,-83.500,268.853,SP_835000_2688530,6.720
1.094,761,-85.910,268.093,SP_859100_2680930,5.640
2.002,758,-85.773,268.684,SP_857730_2686840,8.760
1.638,759,-85.293,91.556,SP_852930_0915560,6.240
1.231,756,-87.575,267.713,SP_875750_2677130,5.280
1.663,754,-88.298,91.107,SP_882980_0911070,7.440
1.091,755,-85.003,90.889,SP_850030_0908890,5.160
1.217,768,-88.204,95.836,SP_882040_0958360,8.280
1.548,769,-84.727,267.831,SP_847270_2678310,6.840
9.605,766,-84.034,268.862,SP_840340_2688620,22.200
6.966,764,-88.922,97.000,SP_889220_0970000,13.800
1.868,765,-83.950,91.311,SP_839500_0913110,9.840
1.544,762,-88.733,95.983,SP_887330_0959830,6.480
5.029,763,-88.355,94.343,SP_883550_0943430,17.280
1.044,809,-82.525,96.763,SP_825250_0967630,5.040
5.573,810,-84.009,261.213,SP_840090_2612130,13.080
5.526,808,-87.703,110.849,SP_877030_1108490,10.920
8.111,805,-83.359,263.901,SP_833590_2639010,19.200
1.922,806,-83.619,263.318,SP_836190_2633180,8.280
1.919,803,-85.946,259.887,SP_859460_2598870,7.080
2.599,804,-83.822,96.673,SP_838220_0966730,15.240
1.588,816,-84.841,258.634,SP_848410_2586340,8.280
6.340,814,-88.605,226.199,SP_886050_2261990,18.240
5.612,811,-84.609,260.487,SP_846090_2604870,22.200
1.091,812,-87.126,250.942,SP_871260_2509420,6.840
2.056,793,-87.806,255.101,SP_878060_2551010,7.080
6.689,794,-85.647,262.726,SP_856470_2627260,14.520
1.278,791,-87.889,105.326,SP_878890_1053260,6.240
3.355,792,-84.754,264.192,SP_847540_2641920,15.360
3.406,788,-82.539,93.855,SP_825390_0938550,10.080
4.936,789,-83.028,94.330,SP_830280_0943300,11.040
1.739,787,-83.985,94.808,SP_839850_0948080,6.480
1.739,801,-83.114,264.336,SP_831140_2643360,7.080
6.001,802,-88.963,129.783,SP_889630_1297830,12.720
1.231,799,-82.733,264.954,SP_827330_2649540,6.360
1.516,800,-82.690,95.217,SP_826900_0952170,6.240
2.214,797,-87.860,253.884,SP_878600_2538840,11.160
7.351,798,-87.696,104.387,SP_876960_1043870,17.160
2.200,795,-82.702,265.359,SP_827020_2653590,7.800
1.055,796,-83.952,95.630,SP_839520_0956300,5.520
2.790,841,-88.099,139.422,SP_880990_1394220,10.320
3.733,842,-87.882,227.007,SP_878820_2270070,9.600
6.156,839,-86.454,246.373,SP_864540_2463730,19.680
1.008,840,-83.750,103.487,SP_837500_1034870,5.160
2.495,837,-86.685,245.021,SP_866850_2450210,7.920
1.368,838,-84.934,253.475,SP_849340_2534750,8.280
3.442,835,-87.695,126.693,SP_876950_1266930,10.920
9.979,849,-84.557,254.388,SP_845570_2543880,23.160
8.942,850,-84.817,253.136,SP_848170_2531360,15.240
7.844,848,-84.148,255.297,SP_841480_2552970,18.600
2.059,845,-86.688,243.194,SP_866880_2431940,7.560
1.184,846,-86.980,240.126,SP_869800_2401260,5.160
2.444,843,-87.999,137.381,SP_879990_1373810,7.560
1.037,844,-87.503,126.743,SP_875030_1267430,8.880
1.994,825,-88.267,136.372,SP_882670_1363720,7.920
1.274,826,-88.726,182.191,SP_887260_1821910,6.120
1.325,824,-83.673,101.122,SP_836730_1011220,10.560
6.034,821,-86.448,250.724,SP_864480_2507240,22.800
1.199,822,-84.986,104.089,SP_849860_1040890,6.960
2.153,819,-86.295,252.541,SP_862950_2525410,10.320
5.656,834,-85.683,107.471,SP_856830_1074710,23.160
3.337,831,-86.626,247.225,SP_866260_2472250,11.160
1.526,829,-86.452,248.556,SP_864520_2485560,6.240
1.955,830,-84.670,255.968,SP_846700_2559680,10.800
1.235,827,-86.400,249.139,SP_864000_2491390,5.760
1.822,828,-82.802,259.720,SP_828020_2597200,9.240
2.372,617,-87.965,317.401,SP_879650_3174010,15.120
1.465,614,-86.705,62.820,SP_867050_0628200,8.280
2.344,612,-83.673,75.856,SP_836730_0758560,13.920
4.964,613,-82.807,77.620,SP_828070_0776200,10.440
1.033,610,-87.470,308.018,SP_874700_3080180,9.600
1.984,611,-86.587,63.076,SP_865870_0630760,7.440
1.825,624,-85.808,290.139,SP_858080_2901390,8.400
5.674,625,-84.793,286.217,SP_847930_2862170,12.000
1.098,620,-87.274,57.276,SP_872740_0572760,5.280
1.501,621,-87.427,304.192,SP_874270_3041920,10.080
3.175,618,-88.460,13.031,SP_884600_0130310,8.880
2.632,600,-83.826,74.824,SP_838260_0748240,13.920
1.181,601,-88.168,330.117,SP_881680_3301170,6.480
1.091,598,-87.272,306.143,SP_872720_3061430,7.200
3.452,599,-83.426,75.820,SP_834260_0758200,23.640
2.016,596,-84.560,287.408,SP_845600_2874080,12.120
3.146,597,-87.951,322.262,SP_879510_3222620,11.280
2.138,594,-85.744,67.565,SP_857440_0675650,8.760
1.570,595,-88.350,9.984,SP_883500_0099840,6.960
5.062,608,-83.940,74.882,SP_839400_0748820,14.040
1.289,609,-83.497,75.955,SP_834970_0759550,13.200
3.186,606,-83.420,283.892,SP_834200_2838920,13.920
2.869,607,-87.119,56.728,SP_871190_0567280,9.000
1.170,604,-83.271,76.380,SP_832710_0763800,11.640
4.007,602,-83.636,75.337,SP_836360_0753370,21.360
1.800,603,-87.294,54.088,SP_872940_0540880,6.480
2.923,648,-83.566,79.318,SP_835660_0793180,9.600
4.774,649,-84.093,78.220,SP_840930_0782200,24.600
9.504,646,-88.572,330.730,SP_885720_3307300,19.920
8.417,647,-86.619,68.024,SP_866190_0680240,25.920
1.030,644,-87.155,64.508,SP_871550_0645080,6.600
1.638,645,-84.461,282.609,SP_844610_2826090,6.360
1.044,642,-83.688,78.324,SP_836880_0783240,5.520
2.614,643,-86.892,65.540,SP_868920_0655400,8.640
4.558,654,-86.549,289.124,SP_865490_2891240,16.320
1.732,655,-85.820,285.365,SP_858200_2853650,6.240
4.406,652,-83.722,79.442,SP_837220_0794420,14.760
1.447,653,-84.733,282.387,SP_847330_2823870,7.800
1.865,650,-83.331,280.049,SP_833310_2800490,9.840
4.676,651,-83.993,281.175,SP_839930_2811750,12.000
2.758,632,-87.284,300.781,SP_872840_3007810,12.720
1.328,633,-87.581,304.646,SP_875810_3046460,10.440
1.357,631,-84.456,284.431,SP_844560_2844310,5.760
3.380,628,-84.688,74.434,SP_846880_0744340,11.400
1.174,626,-87.591,306.161,SP_875910_3061610,5.280
2.660,627,-85.195,287.181,SP_851950_2871810,8.640
1.598,640,-83.988,77.481,SP_839880_0774810,9.360
2.585,641,-84.079,77.291,SP_840790_0772910,13.320
1.483,638,-88.668,6.208,SP_886680_0062080,10.440
1.994,639,-87.003,64.189,SP_870030_0641890,6.840
1.055,636,-85.772,71.372,SP_857720_0713720,5.040
5.350,637,-86.229,291.048,SP_862290_2910480,10.680
3.697,634,-86.558,293.764,SP_865580_2937640,15.000
3.895,635,-88.464,335.153,SP_884640_3351530,10.680
7.448,681,-83.618,277.959,SP_836180_2779590,30.840
8.701,678,-85.785,282.656,SP_857850_2826560,28.920
1.040,679,-84.388,278.918,SP_843880_2789180,6.720
7.250,676,-88.686,314.514,SP_886860_3145140,15.000
3.056,677,-83.990,81.182,SP_839900_0811820,21.240
5.900,674,-87.647,66.860,SP_876470_0668600,13.560
1.004,675,-88.916,33.659,SP_889160_0336590,5.400
9.364,688,-83.874,277.475,SP_838740_2774750,17.880
1.444,686,-83.682,82.727,SP_836820_0827270,9.360
1.832,687,-84.075,277.398,SP_840750_2773980,6.960
1.235,684,-85.220,80.189,SP_852200_0801890,5.400
4.748,685,-89.166,7.736,SP_891660_0077360,19.560
4.496,682,-87.143,287.294,SP_871430_2872940,10.320
1.109,664,-83.874,80.384,SP_838740_0803840,6.360
8.190,662,-88.161,305.936,SP_881610_3059360,15.960
1.292,663,-87.390,66.706,SP_873900_0667060,6.840
1.109,660,-86.448,72.661,SP_864480_0726610,5.280
2.088,661,-84.488,281.114,SP_844880_2811140,8.400
2.862,658,-84.195,79.023,SP_841950_0790230,15.840
2.167,659,-84.048,280.459,SP_840480_2804590,10.080
1.242,672,-85.565,78.096,SP_855650_0780960,5.880
5.270,673,-83.901,278.715,SP_839010_2787150,19.800
2.135,670,-84.660,79.773,SP_846600_0797730,7.440
1.778,671,-86.630,286.083,SP_866300_2860830,11.280
5.004,669,-88.747,323.090,SP_887470_3230900,10.440
2.617,666,-86.408,73.332,SP_864080_0733320,12.960
1.170,667,-88.675,320.260,SP_886750_3202600,8.040
7.898,712,-84.245,274.493,SP_842450_2744930,34.440
1.721,713,-83.820,86.191,SP_838200_0861910,7.680
3.733,710,-83.268,274.559,SP_832680_2745590,20.040
3.280,711,-83.001,274.244,SP_830010_2742440,11.040
1.390,708,-88.975,58.784,SP_889750_0587840,6.720
2.552,706,-89.000,56.046,SP_890000_0560460,9.720
4.136,707,-83.477,85.133,SP_834770_0851330,17.400
1.948,720,-88.920,70.693,SP_889200_0706930,11.160
1.462,721,-89.004,69.749,SP_890040_0697490,8.160
2.300,718,-89.378,311.465,SP_893780_3114650,12.360
2.506,719,-83.573,86.668,SP_835730_0866680,9.000
5.108,714,-84.763,85.166,SP_847630_0851660,26.160
5.814,715,-88.973,64.885,SP_889730_0648850,13.320
1.804,696,-89.299,353.285,SP_892990_3532850,8.760
5.022,697,-83.337,276.239,SP_833370_2762390,21.960
1.494,694,-82.746,275.580,SP_827460_2755800,5.760
1.418,695,-87.838,71.196,SP_878380_0711960,6.360
5.717,692,-89.210,342.195,SP_892100_3421950,12.600
1.084,693,-83.772,276.572,SP_837720_2765720,5.280
3.492,691,-88.548,301.306,SP_885480_3013060,11.040
7.823,704,-89.326,19.651,SP_893260_0196510,16.920
1.534,705,-83.877,84.647,SP_838770_0846470,7.800
1.235,702,-84.578,83.690,SP_845780_0836900,7.800
1.516,703,-83.108,274.871,SP_831080_2748710,8.160
4.878,698,-89.195,28.359,SP_891950_0283590,10.440
1.285,699,-85.713,279.071,SP_857130_2790710,5.280
